82,1200,1,1,129,129,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
83,10007,1,1,59,59,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
86,997,1,1,200,200,0,1,1,1,107,,,,,,,,,,1,,,,,,,,,,,,
87,200,550,282,652,403,1,5,2,1,226,229,227,230,232,799,,,,,10,10,5,5,5,45,,,,,,,
88,200,516,238,772,452,1,5,4,1,228,231,233,414,,,,,,,1,1,1,3,,,,,,,,,
89,200,384,42,605,238,1,5,8,1,228,231,233,235,,,,,,,10,10,10,1,,,,,,,,,
90,200,384,42,605,238,1,5,8,1,236,238,228,231,233,237,,,,,10,10,1,1,5,1,,,,,,,
91,200,384,238,516,415,1,5,8,1,236,238,228,231,233,234,,,,,10,10,5,5,5,1,,,,,,,
92,200,384,415,516,528,1,6,8,1,236,238,239,,,,,,,,10,10,10,,,,,,,,,,
93,200,467,156,506,197,2,6,8,2,236,238,239,,,,,,,,10,10,5,,,,,,,,,,
94,200,441,123,177,480,2,6,10,2,239,238,236,,,,,,,,10,5,5,,,,,,,,,,
95,200,262,565,333,686,1,5,2,5,240,243,246,241,244,,,,,,10,10,3,5,5,,,,,,,,
96,200,95,499,304,565,1,5,3,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
97,200,30,327,251,502,1,5,6,5,256,258,,,,,,,,,1,1,,,,,,,,,,,
98,200,333,565,401,666,1,7,5,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
99,200,304,494,401,565,1,7,5,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
100,200,401,506,433,617,1,7,5,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
101,200,401,506,433,617,1,7,5,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
102,200,430,526,439,544,1,7,5,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
103,200,231,248,314,327,1,5,6,5,256,258,,,,,,,,,1,1,,,,,,,,,,,
104,200,314,278,320,296,1,5,6,5,256,258,,,,,,,,,1,1,,,,,,,,,,,
105,200,320,287,326,296,1,5,6,5,256,258,,,,,,,,,1,1,,,,,,,,,,,
106,200,422,325,428,359,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
107,200,402,320,414,327,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
108,200,384,314,402,327,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
109,200,367,305,384,327,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
110,200,410,367,417,377,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
111,200,407,367,410,393,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
112,200,407,325,422,367,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
113,200,332,327,407,446,1,5,8,5,259,256,,,,,,,,,1,1,,,,,,,,,,,
114,200,251,446,396,499,1,5,6,5,256,258,255,257,,,,,,,10,10,10,1,,,,,,,,,
115,200,251,327,332,446,1,5,6,5,258,256,254,247,245,242,,,,,10,10,1,10,5,5,,,,,,,
116,200,91,564,250,671,1,7,8,10,249,712,,,,,,,,,9,1,,,,,,,,,,,
117,200,194,551,250,577,1,5,6,15,248,,,,,,,,,,1,,,,,,,,,,,,
118,200,91,557,158,572,1,5,6,15,249,,,,,,,,,,1,,,,,,,,,,,,
119,200,314,296,367,327,1,7,5,5,242,245,247,255,,,,,,,10,10,10,5,,,,,,,,,
120,3000,1,1,149,149,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
121,4000,1,1,149,149,0,0,5,1,,,,,,,,,,,50,40,30,20,30,,,,,,,,
122,3100,1,1,119,119,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
123,3200,1,1,119,119,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
124,3300,1,1,119,119,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
125,3400,1,1,119,119,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
126,200,500,402,513,458,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
127,200,497,409,517,444,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
128,200,515,428,527,435,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
129,200,515,416,522,428,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
130,200,513,435,520,444,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
131,200,513,444,520,458,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
132,200,503,455,527,488,1,5,5,50,283,287,290,,,,,,,,10,20,15,,,,,,,,,,
133,200,503,462,619,618,1,5,6,50,261,265,283,287,290,,,,,,1,1,10,10,10,,,,,,,,
134,200,486,498,496,512,1,5,6,50,261,265,283,287,290,,,,,,1,1,10,10,10,,,,,,,,
135,200,471,506,493,514,1,5,6,50,261,265,283,287,290,,,,,,1,1,10,10,10,,,,,,,,
136,200,466,513,507,618,1,5,6,50,261,265,283,287,290,,,,,,1,1,10,10,10,,,,,,,,
137,200,481,616,695,807,1,5,6,60,284,288,291,265,276,279,811,,,,10,10,10,5,5,5,45,,,,,,
138,200,602,616,695,722,1,5,8,70,288,284,291,287,283,290,286,282,393,,5,5,5,5,5,5,1,1,10,,,,
139,200,451,694,493,922,1,5,6,70,261,265,268,284,288,291,,,,,10,10,10,5,5,5,,,,,,,
140,200,77,806,553,1068,1,5,6,30,287,283,284,288,291,261,265,268,803,801,2,2,5,5,5,5,5,5,35,40,,,
141,200,365,805,452,932,1,6,6,50,261,265,268,284,288,291,,,,,10,10,10,5,5,5,,,,,,,
142,200,339,844,365,944,1,6,6,50,261,265,268,284,288,291,,,,,10,10,10,5,5,5,,,,,,,
143,200,238,859,340,982,1,6,7,50,262,266,269,285,289,292,272,276,394,,20,20,20,10,10,10,1,1,10,,,,
144,200,155,900,237,964,1,7,8,50,263,267,270,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
145,200,212,964,237,999,1,7,8,50,263,267,270,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
146,200,63,1067,112,1168,1,5,10,50,261,265,268,260,264,,,,,,20,20,20,1,1,,,,,,,,
147,200,346,667,360,743,1,5,8,200,273,277,280,289,285,292,263,267,270,275,20,20,20,5,5,5,5,5,5,1,,,
148,200,360,667,365,735,1,5,8,200,273,277,280,289,285,292,263,267,270,,20,20,20,5,5,5,5,5,5,,,,
149,200,365,667,372,713,1,5,8,200,273,277,280,289,285,292,263,267,270,,20,20,20,5,5,5,5,5,5,,,,
150,200,419,619,485,644,1,5,8,200,273,277,280,289,285,292,263,267,270,271,20,20,20,5,5,5,5,5,5,1,,,
151,200,372,639,473,713,1,5,8,200,273,277,280,289,285,292,263,267,270,,20,20,20,5,5,5,5,5,5,,,,
152,200,244,687,332,814,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
153,200,226,745,244,790,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
154,200,230,790,244,796,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
155,200,236,796,244,803,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
156,200,250,814,327,819,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
157,200,284,819,320,830,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
158,200,320,819,324,825,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
159,200,270,819,284,826,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
160,200,332,750,339,805,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
161,200,339,741,345,775,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
162,200,345,744,352,761,1,5,10,200,281,278,274,270,263,267,,,,,20,20,20,5,5,5,,,,,,,
163,200,150,750,226,806,1,5,5,50,293,296,299,,,,,,,,10,10,10,,,,,,,,,,
164,200,39,656,150,804,1,7,8,100,294,297,300,314,808,,,,,,20,20,20,1,65,,,,,,,,
165,200,151,673,243,749,1,7,8,100,294,297,300,316,,,,,,,10,10,10,1,,,,,,,,,
166,200,40,666,94,719,2,7,10,150,315,294,297,300,,,,,,,1,10,10,10,,,,,,,,,
167,200,311,211,441,345,1,5,5,3,309,308,307,800,,,,,,,8,8,5,25,,,,,,,,,
168,200,340,170,410,211,1,5,5,3,309,308,306,,,,,,,,10,10,1,,,,,,,,,,
169,200,410,192,422,211,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
170,200,422,203,430,211,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
171,200,441,257,466,324,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
172,200,441,324,454,338,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
173,200,454,324,461,334,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
174,200,441,226,451,257,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
175,200,451,236,458,257,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
176,200,456,253,461,261,1,5,5,3,309,308,,,,,,,,,1,1,,,,,,,,,,,
177,200,189,787,205,875,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,20,,,,
178,200,205,780,213,864,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
179,200,213,783,219,847,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
180,200,219,783,232,841,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
181,200,232,800,243,836,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
182,200,243,815,249,826,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
183,200,167,791,189,869,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
184,200,150,805,167,869,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
185,200,94,805,150,875,1,5,10,100,273,277,280,272,276,279,,,,,10,10,10,5,5,5,,,,,,,
186,200,590,438,617,479,1,6,10,90,302,303,304,305,,,,,,,1,1,1,1,,,,,,,,,
187,200,594,453,661,514,1,6,10,500,302,303,304,305,1131,,,,,,3,3,3,3,1,,,,,,,,
188,200,588,507,598,519,1,6,10,90,302,303,304,305,,,,,,,1,1,1,1,,,,,,,,,
189,200,521,435,527,454,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
190,200,527,425,568,475,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
191,200,532,475,561,484,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
192,200,548,400,565,480,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
193,200,523,416,617,427,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
194,200,540,409,619,416,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
195,200,600,383,626,406,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
196,200,561,402,623,409,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
197,200,582,392,591,404,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
198,200,591,387,600,406,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
199,200,588,425,616,441,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
200,200,568,423,577,467,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
201,200,575,421,590,460,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
202,200,582,438,595,448,1,6,10,100,310,311,312,313,,,,,,,1,1,1,1,,,,,,,,,
203,10201,0,0,39,59,1,7,10,1,318,320,321,,,,,,,,20,10,10,,,,,,,,,,
204,10202,0,0,39,59,1,7,8,1,318,320,321,1017,,,,,,,1,1,1,5,,,,,,,,,
205,10203,0,0,39,59,1,7,10,1,320,318,321,806,,,,,,,20,10,10,45,,,,,,,,,
206,10203,6,27,18,36,1,7,10,10,320,318,321,319,,,,,,,20,10,10,1,,,,,,,,,
207,10201,18,27,31,41,1,7,10,10,318,320,321,317,,,,,,,20,10,10,1,,,,,,,,,
208,10204,0,0,199,50,1,5,5,1,322,323,324,325,326,,,,,,1,1,1,1,1,,,,,,,,
209,20301,0,0,299,149,1,7,8,1,329,,,,,,,,,,1,,,,,,,,,,,,
210,20301,140,10,210,140,1,8,8,10,329,332,331,328,330,,,,,,20,10,5,1,1,,,,,,,,
211,20101,0,0,49,69,1,7,3,1,334,337,339,,,,,,,,20,10,10,,,,,,,,,,
212,20102,0,0,39,69,1,7,4,1,335,337,339,333,802,,,,,,20,10,10,1,40,,,,,,,,
213,20103,0,0,49,49,1,7,5,1,337,334,339,,,,,,,,20,10,10,,,,,,,,,,
214,20104,0,0,39,39,1,7,6,1,338,334,340,336,804,,,,,,20,10,10,1,40,,,,,,,,
215,20105,0,0,49,69,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
216,20401,0,0,49,49,1,7,3,1,342,346,,,,,,,,,30,10,,,,,,,,,,,
217,20402,0,0,49,49,1,7,4,1,343,346,,,,,,,,,20,10,,,,,,,,,,,
218,20403,0,0,49,49,1,7,5,1,343,347,,,,,,,,,20,20,,,,,,,,,,,
219,20404,0,0,49,49,1,7,5,1,347,344,341,,,,,,,,30,10,1,,,,,,,,,,
220,20405,0,0,49,49,1,7,5,1,348,344,345,,,,,,,,30,10,1,,,,,,,,,,
221,20406,0,0,49,69,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
222,200,371,866,450,926,1,5,5,300,349,261,265,268,284,288,291,,,,1,2,2,2,2,2,2,,,,,,
223,100,363,122,430,198,1,5,4,500,145,149,152,350,,,,,,,5,5,5,1,,,,,,,,,
224,100,363,202,430,252,1,5,3,500,144,148,151,350,,,,,,,5,5,5,1,,,,,,,,,
225,11101,0,0,69,69,1,3,5,1,351,352,353,431,,,,,,,1,1,5,1,,,,,,,,,
226,11102,0,0,49,49,1,3,5,1,351,352,353,431,,,,,,,1,5,1,1,,,,,,,,,
227,11103,0,0,49,49,1,3,5,1,351,352,353,431,,,,,,,5,1,1,1,,,,,,,,,
228,11104,0,0,49,49,1,3,5,1,354,355,356,431,,,,,,,1,1,1,1,,,,,,,,,
229,11105,0,0,49,49,1,3,5,1,354,355,356,431,,,,,,,1,1,1,1,,,,,,,,,
230,11106,0,0,49,49,1,3,5,1,357,358,359,431,,,,,,,1,1,1,1,,,,,,,,,
231,11107,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
232,11001,0,0,49,49,1,7,3,1,361,364,,,,,,,,,20,10,,,,,,,,,,,
233,11002,0,0,49,49,1,7,4,1,361,364,,,,,,,,,10,20,,,,,,,,,,,
234,11003,0,0,49,49,1,7,6,1,361,362,364,366,360,,,,,,20,20,10,20,1,,,,,,,,
235,11004,0,0,49,49,1,7,8,1,364,365,362,366,363,1309,,,,,10,10,5,10,1,50,,,,,,,
236,11005,0,0,49,49,1,7,10,1,362,365,367,,,,,,,,10,10,10,,,,,,,,,,
237,10601,0,0,49,49,1,2,2,1,369,373,368,408,411,795,,,,,15,10,1,5,1,35,20,,,,,,
238,10602,0,0,49,49,1,7,3,1,369,373,376,372,408,409,411,412,796,,5,10,5,1,5,2,1,1,30,20,,,
239,10603,0,0,49,49,1,7,5,1,370,374,408,409,410,411,412,413,,,25,15,10,5,3,1,1,1,20,,,,
240,10604,0,0,49,49,1,1,5,1,370,374,377,408,409,411,412,,,,10,20,10,10,5,1,1,20,,,,,
241,10605,0,0,49,49,1,7,5,1,378,371,375,408,411,,,,,,40,15,15,10,10,20,,,,,,,
242,10701,0,0,80,80,1,7,5,1,380,383,,,,,,,,,10,10,,,,,,,,,,,
243,10702,0,0,49,49,1,7,5,1,381,383,379,,,,,,,,30,15,1,,,,,,,,,,
244,10703,0,0,79,79,1,7,5,1,380,383,,,,,,,,,10,10,,,,,,,,,,,
245,10704,0,0,49,49,1,7,5,1,381,384,382,,,,,,,,15,30,1,,,,,,,,,,
246,10705,0,0,79,79,1,7,5,1,380,383,,,,,,,,,10,10,,,,,,,,,,,
247,11006,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
248,10402,0,0,49,49,1,5,8,1,386,390,,,,,,,,,20,10,,,,,,,,,,,
249,10403,0,0,49,49,1,5,8,1,386,390,,,,,,,,,10,20,,,,,,,,,,,
250,10404,0,0,49,49,1,5,8,1,387,391,,,,,,,,,20,10,,,,,,,,,,,
251,10405,0,0,49,49,1,5,8,1,387,391,,,,,,,,,10,20,,,,,,,,,,,
252,10406,0,0,49,49,1,5,8,1,388,392,385,,,,,,,,20,10,1,,,,,,,,,,
253,10407,0,0,49,49,1,5,8,1,388,392,389,,,,,,,,10,20,1,,,,,,,,,,
254,10408,0,0,49,49,0,,8,1,,,,,,,,,,,,,,,,,,,,,,,
256,101,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
257,200,327,708,457,813,1,5,6,1,287,283,284,288,291,261,265,268,,,5,5,10,10,10,10,10,10,,,,,
258,20801,0,0,69,69,1,7,5,1,395,397,399,403,1209,,,,,,20,10,10,10,20,,,,,,,,
259,20802,0,0,49,49,1,7,5,1,397,395,399,403,1210,,,,,,10,20,10,10,20,,,,,,,,
260,20803,0,0,49,49,1,7,5,1,395,397,398,403,1211,,,,,,10,10,20,10,20,,,,,,,,
261,20804,0,0,49,49,1,7,5,1,396,398,400,403,404,1212,,,,,2,2,8,8,1,10,,,,,,,
262,20805,0,0,49,49,1,7,5,1,396,398,400,403,405,,,,,,2,8,2,8,1,,,,,,,,
263,20806,0,0,49,49,1,7,5,1,396,398,400,403,406,,,,,,8,2,2,8,1,,,,,,,,
264,20807,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
265,100,463,294,480,300,1,5,10,200,90,93,97,100,,,,,,,1,1,1,1,,,,,,,,,
267,1099,21,39,27,46,1,7,1,1,414,,,,,,,,,,1,,,,,,,,,,,,
268,20501,0,0,60,60,1,3,10,1,416,419,422,,,,,,,,20,10,30,,,,,,,,,,
269,20502,0,0,60,60,1,3,10,1,419,416,422,,,,,,,,20,10,30,,,,,,,,,,
270,20503,0,0,60,60,1,3,10,1,416,420,422,,,,,,,,20,10,30,,,,,,,,,,
271,20504,0,0,60,60,1,3,10,1,420,416,422,,,,,,,,20,10,30,,,,,,,,,,
272,20505,0,0,60,60,1,3,10,1,417,421,422,,,,,,,,20,10,30,,,,,,,,,,
273,20506,0,0,60,60,1,3,10,1,421,417,422,,,,,,,,20,10,30,,,,,,,,,,
274,20507,0,0,60,60,1,3,10,1,418,421,422,415,,,,,,,20,10,30,1,,,,,,,,,
275,20508,0,0,25,25,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
276,20601,0,0,59,59,1,7,2,1,423,,,,,,,,,,1,,,,,,,,,,,,
277,20602,0,0,69,49,1,7,3,1,423,,,,,,,,,,1,,,,,,,,,,,,
278,20603,0,0,49,69,1,7,3,1,423,1220,,,,,,,,,50,1,,,,,,,,,,,
279,20604,0,0,59,59,1,7,4,1,423,430,,,,,,,,,10,1,,,,,,,,,,,
280,20605,0,0,59,79,1,7,4,1,423,430,,,,,,,,,10,1,,,,,,,,,,,
281,20606,0,0,69,49,1,7,5,1,423,430,,,,,,,,,10,1,,,,,,,,,,,
282,20607,0,0,79,59,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
283,10901,0,0,50,50,1,5,4,1,424,,,,,,,,,,1,,,,,,,,,,,,
284,10912,0,0,40,40,1,5,4,1,424,,,,,,,,,,1,,,,,,,,,,,,
285,10913,0,0,50,50,1,5,4,1,424,,,,,,,,,,1,,,,,,,,,,,,
286,10914,0,0,40,60,1,5,4,1,425,,,,,,,,,,1,,,,,,,,,,,,
287,10915,0,0,60,40,1,5,4,1,425,,,,,,,,,,1,,,,,,,,,,,,
288,10916,0,0,20,80,1,5,4,1,425,,,,,,,,,,1,,,,,,,,,,,,
289,10917,0,0,100,30,1,5,4,1,426,,,,,,,,,,1,,,,,,,,,,,,
290,10918,0,0,30,30,1,5,4,1,426,,,,,,,,,,1,,,,,,,,,,,,
291,10919,0,0,20,20,0,0,4,1,,,,,,,,,,,1,,,,,,,,,,,,
292,10920,0,0,100,100,0,0,4,1,,,,,,,,,,,1,,,,,,,,,,,,
293,20701,0,0,50,50,1,5,4,1,427,,,,,,,,,,1,,,,,,,,,,,,
294,20702,0,0,60,70,1,5,4,1,427,,,,,,,,,,1,,,,,,,,,,,,
295,20703,0,0,30,30,1,5,4,1,427,,,,,,,,,,1,,,,,,,,,,,,
296,20704,0,0,20,20,1,5,4,1,427,,,,,,,,,,1,,,,,,,,,,,,
297,20705,0,0,20,40,1,5,4,1,427,,,,,,,,,,1,,,,,,,,,,,,
298,20706,0,0,50,50,1,5,4,1,428,,,,,,,,,,1,,,,,,,,,,,,
299,20707,0,0,60,40,1,5,4,1,428,,,,,,,,,,1,,,,,,,,,,,,
300,20708,0,0,40,70,1,5,4,1,428,,,,,,,,,,1,,,,,,,,,,,,
301,20709,0,0,60,60,1,5,4,1,429,,,,,,,,,,1,,,,,,,,,,,,
302,20710,0,0,50,50,1,5,4,1,429,,,,,,,,,,1,,,,,,,,,,,,
303,20711,0,0,30,40,0,0,4,1,,,,,,,,,,,1,,,,,,,,,,,,
